temp,result
28.669311577703187,inside
24.231064805631213,inside
41.62007857371458,outside
37.260996572191914,outside
32.93547455015288,outside
41.86597185715056,outside
34.88718117948256,outside
29.05235804813107,inside
21.10038605730933,inside
36.22830050941793,outside
30.929102689862304,outside
26.220096117995794,inside
28.15223082216576,inside
27.613921838312375,inside
35.63318280468364,outside
24.026793608126454,inside
37.39057625651529,outside
32.15684366409414,outside
26.40616465163973,inside
37.445793592431194,outside
22.276054581999496,inside
34.92689184685261,outside
35.25303029906646,outside
31.370838628974422,outside
30.798474751486157,outside
29.06536634867199,inside
25.425804166676066,inside
34.409788894511905,outside
26.360507885285617,inside
32.56633892643772,outside
36.45378376110682,outside
26.850222500890183,inside
29.73560019553665,inside
33.06059238724364,outside
26.309654007066847,inside
33.33528882141955,outside
31.059500713306804,outside
39.330076442642785,outside
30.103978448983202,outside
45.60276396965348,outside
26.709300110574027,inside
37.53560179070139,outside
25.033320512401847,inside
29.793400759557557,inside
30.945254876276973,outside
26.352755865776338,inside
33.13127933876333,outside
39.60575288848379,outside
23.56354184556116,inside
32.89970762037472,inside
26.210629246770115,inside
22.391651404827464,inside
29.45889772583688,inside
35.68515877273715,outside
34.840095225076105,outside
20.247838764927593,inside
29.1041293349162,inside
35.61127512903242,outside
31.990936839915268,outside
21.951394754470357,outside
30.870613718167334,outside
34.69577895789911,outside
28.23127498051152,inside
33.84299604575469,outside
43.35707570603347,outside
34.325182919092605,outside
31.83467443328123,outside
37.196557701450274,outside
26.329787551622914,inside
43.91245360243142,outside
38.106437354478835,outside
36.61904683690773,outside
37.08638406664092,outside
23.558821654572476,outside
24.51867052970533,inside
27.22043635233174,inside
30.96869786217429,outside
31.651983366790866,outside
39.28503120798037,outside
24.987690592343426,inside
36.45468966861561,outside
37.63867880200623,outside
28.355180177020088,inside
34.783730395927336,outside
36.359618304279735,outside
23.078043891440586,inside
26.703913614855654,inside
36.38436373876226,outside
21.172729534325082,inside
25.660989367023642,inside
35.88337955394921,outside
28.127568407683604,inside
24.469058062078716,inside
26.682816890564837,inside
29.334000580342604,inside
40.18178507769663,outside
33.21892636272798,outside
35.74362647452024,outside
34.491973459107555,outside
23.588382208258004,inside
31.867500927261215,outside
39.75575349217238,outside
35.479498115888596,outside
25.011127962591058,inside
20.45885206047421,inside
26.477640541240923,inside
24.39443225668601,inside
27.594807989941785,inside
35.785100607427125,outside
24.062370995551156,inside
28.536582308394948,inside
36.00045934527138,outside
25.172744311835505,inside
17.183434048213023,outside
25.59470130511332,inside
20.506939419923235,inside
35.634174944994875,outside
25.64397538052399,inside
29.531931425063053,inside
24.400392245560823,inside
26.515098170480975,inside
26.454160873425877,inside
28.30725034117359,inside
30.08444301037785,outside
39.34040287412242,outside
35.974616419329735,outside
24.47969235110323,inside
33.554860540254225,outside
32.50604773918663,outside
32.30202547898087,outside
25.76026946426221,inside
31.974691367988463,outside
17.88907281366817,inside
32.963040930305,outside
35.4028478574241,outside
23.69769535590116,inside
32.19562685085337,outside
26.117512105665465,inside
28.274324701110043,inside
27.933071538364157,inside
21.79624422094198,inside
28.223785864533887,inside
24.207707875773032,inside
27.95000829828145,inside
28.265206403863182,inside
33.113007271685944,outside
22.66777306064273,inside
32.83497338005669,outside
38.166284181918314,outside
34.37236749875265,outside
27.929011767301223,inside
31.20836735229169,outside
24.776102125047707,inside
27.48376687849958,inside
29.928293093353236,inside
37.616434871610636,outside
22.442623626781554,inside
30.21994088183104,outside
31.62298804752365,outside
30.99464574431035,outside
34.353401457127006,outside
32.64157624222976,outside
19.289844965581786,inside
24.235410636111197,inside
31.48328978137222,outside
21.92701081981722,inside
38.01284338710393,outside
26.711840603620242,inside
28.933933113113167,inside
23.0830396144718,inside
20.69466651744669,inside
32.428485425642535,outside
32.712110548937325,outside
29.142289710374556,inside
24.85514192074207,inside
24.917371769262896,inside
21.98989105269243,inside
21.5489632371827,inside
32.72339131343151,outside
36.65001098996753,outside
24.778726296077206,inside
36.632439429610514,outside
31.58606413217683,outside
42.93809779037579,outside
36.058902536055804,outside
24.598262952029764,inside
29.499072298164375,inside
14.642184899498279,inside
33.26531558804571,outside
19.385698177563608,inside
29.045728737599692,inside
25.248408025853795,inside
26.200910754696544,inside
29.294989002896667,inside
37.332167266664115,outside
31.822911573629256,outside
26.352910404752055,inside
23.333944656197588,inside
25.039553124884076,inside
25.001173318862637,inside
37.72281422958858,outside
29.59081663193845,inside
28.374709234291448,inside
33.47683691347628,outside
25.72775606749186,inside
21.6897694286713,inside
22.0764222615204,inside
31.103980114675878,inside
28.066203289593144,inside
33.97121411341555,outside
47.19127213851577,outside
26.220869773656506,inside
30.010484761645102,outside
33.235392888282924,outside
31.57959292545238,outside
36.23658603954076,outside
35.439160601997266,outside
31.567980509943382,outside
25.857975450244368,inside
38.87735057006519,outside
36.28155157445774,outside
29.335589002027206,inside
29.17894095085141,inside
32.41814929309643,outside
31.09302376627261,outside
26.445885404709138,inside
27.691465506492342,inside
23.815108335299602,inside
27.259551349460928,inside
23.375194886703746,inside
19.86352878402739,inside
21.921472517319383,inside
22.782679676409234,inside
31.668214795320704,outside
39.57424798742174,outside
31.75629289285112,outside
23.43377589637341,inside
45.92273149937904,outside
29.500006796253917,inside
34.56545482883159,outside
33.02173179300621,outside
22.86682299405244,inside
32.078505442278875,outside
33.124536722152264,outside
33.24735891316042,outside
33.073950325231,outside
28.836869062216298,inside
26.65590081388701,inside
25.591132326459565,inside
24.857191737392753,inside
39.6604567391379,outside
28.1992272790308,inside
35.59300981625548,outside
28.99746154622039,outside
38.692920650026295,outside
26.73371389640011,inside
26.838273289760096,inside
27.211989987435864,inside
37.21184085068559,outside
31.019711844304844,outside
37.07043708730694,outside
26.064667324581876,inside
34.41687611680511,outside
37.21906345950958,outside
36.5060641819693,outside
26.23075260153249,inside
20.77706710146581,inside
29.13850466801814,inside
26.66637766904613,inside
30.9468298207681,outside
26.41877746314077,inside
30.982661227157127,outside
28.262256441019826,inside
34.36014167779919,outside
27.121391319710188,inside
37.232217334706945,outside
35.351348628629104,outside
31.219949593850707,outside
33.0163224929505,outside
27.541880444223015,inside
23.23817011547972,inside
33.911084393510095,outside
34.67262169815633,outside
32.252735145763516,outside
23.13748131454824,inside
32.04661171970024,outside
34.627674581837624,outside
27.950289199378105,inside
31.270585544164014,outside
26.5906992076515,inside
31.11770223963787,outside
23.2253036632956,inside
29.255419038661394,inside
33.6735036174435,outside
34.4007391973679,outside
24.686544426009814,inside
35.08062665404947,outside
37.67712175325239,outside
36.59176477415181,outside
30.697576064485038,outside
40.84115330487907,outside
36.805809927565974,outside
29.45552449563673,inside
28.25461120333584,inside
26.401668924411716,inside
31.75271623821124,outside
24.930841326212075,inside
38.24456197671365,outside
29.004767713718405,inside
29.671521625942706,inside
30.462471668288963,outside
37.22490205691711,outside
20.936723697783023,inside
32.45148217981318,outside
19.19388584889962,inside
27.72474282044065,inside
16.680065474661742,inside
28.257351107933104,inside
23.52824041135669,inside
33.300312594147314,outside
36.27663010285602,outside
37.68838390810871,outside
32.4954720801535,outside
35.74143088221557,outside
29.264890240148723,outside
34.48333420254908,outside
24.75272989559594,inside
19.421759067823597,inside
32.246117278402835,outside
34.29311506888561,outside
27.041414267395403,inside
17.227595433511127,inside
41.27022625169171,outside
26.11254338244455,inside
40.3909555603315,outside
31.748246737431504,outside
24.598499489679103,inside
23.42392771277368,inside
32.16622451906857,outside
26.578502868348377,inside
24.237216719908577,inside
21.92623249003112,inside
25.507774277361374,inside
26.074648501147898,inside
27.176765162823497,inside
26.94753528145351,inside
32.81963981256633,outside
32.04247783065823,outside
34.313483023220094,outside
29.858955708225178,inside
27.161535558462077,inside
37.05930979996842,outside
26.57532215175398,inside
34.03114951464408,outside
32.05632906839103,outside
44.15838245860124,outside
21.40108911285173,inside
29.02377779058545,inside
30.190720381057076,outside
43.03056880120331,outside
25.92112588154073,inside
21.251053251854323,inside
26.255596784928073,inside
31.294133658521197,outside
43.02271307366733,outside
23.95682631605021,inside
32.01112124635701,outside
35.101254771670035,outside
31.364975254392323,outside
35.52237696752691,outside
33.029087889909135,outside
32.62343600441294,outside
31.462624839073285,outside
27.754126023158896,inside
22.780277221965,inside
28.490766683733025,inside
43.530279434774926,outside
28.10354343683756,inside
29.085245658746306,inside
22.7751133354773,inside
26.099913447133147,inside
28.37892529578203,outside
34.586904732204935,outside
30.995428286183053,outside
23.081494009561304,inside
31.846880920959546,outside
25.2526455359463,outside
34.44644268409372,outside
25.57922490188367,inside
24.95902859490159,inside
31.374728061108257,outside
40.70865023511057,outside
48.473284850731424,outside
29.556555613734215,inside
38.82951049541936,outside
34.44014551668059,outside
29.051849069846817,outside
32.0638501563118,outside
35.8730033693614,outside
30.920645718552,outside
30.625116560169463,outside
31.09391340099456,outside
34.45373104546982,outside
27.361524705176386,inside
29.852325034722668,inside
24.322847853728824,inside
31.997780838643152,outside
32.5051688541756,outside
29.51558807374874,inside
27.52667552985318,inside
40.10667803646501,outside
23.0908838587534,inside
22.358433151508322,inside
22.834143170054105,inside
23.390510730561765,outside
38.53626604395666,outside
38.708660378830956,outside
37.42813926043827,outside
32.6314368370074,outside
36.29936014848732,outside
32.33070907511678,outside
37.04386467981453,outside
27.16145439364078,inside
30.749861859367,outside
31.859714823836974,outside
25.90292949451971,inside
28.824506428401225,inside
20.592843447807265,inside
29.406255791174935,inside
39.676738417526224,outside
24.614344916344542,inside
29.513575553951853,inside
31.813833091620737,outside
34.62227781141929,outside
52.367000068579124,outside
26.50344805433051,inside
24.968257958402816,inside
26.509914516308136,inside
22.63290072265967,inside
28.045975315307473,inside
35.44885020926093,outside
37.7999242335728,outside
30.04015103858276,outside
26.940424527805547,inside
33.14620253063973,outside
32.54132037621282,outside
32.73240504116698,outside
32.29822073135254,outside
29.64058934647114,inside
22.301288480252595,inside
30.665466440457635,outside
47.99633743425022,outside
32.09985321375414,outside
32.78233834534269,outside
24.662232312266127,inside
23.692619432814716,outside
41.11194302791159,outside
35.08134345146632,outside
18.40777829948305,inside
30.725202769569833,outside
34.66678578526629,outside
22.802815464767896,inside
9.990643736245023,inside
19.780355607309254,inside
30.913616254845,outside
30.621380768142448,outside
22.07775376514791,inside
34.9980191728839,outside
21.95382834238747,inside
22.480206439409667,inside
32.94891991056673,outside
37.367855134023486,outside
25.788304739512157,inside
40.41095645160522,outside
28.254254749306355,outside
26.23004942272676,inside
43.550012806806635,outside
32.387528334456164,inside
32.69790378600084,outside
31.948689564660686,outside
38.802609015937705,outside
24.868600197392972,inside
31.05598351276437,outside
21.01423280358296,inside
35.993382890008384,outside
35.043621727916296,outside
30.06415987077888,outside
24.101522167639548,inside
33.58624972848212,outside
36.53098114517467,outside
31.023840561661626,outside
36.958631774266166,outside
34.507349717869985,outside
31.365979693452633,outside
27.880501746445812,inside
35.32612231917754,outside
38.57873892003249,outside
28.418327599117173,inside
27.004198667384536,inside
20.11161868313404,inside
26.85733838169066,inside
38.001471440333525,outside
23.699155562387126,inside
28.566813652922175,inside
36.150346555943806,outside
25.896464348806116,inside
28.877444922424655,inside
40.02430977706548,outside
28.684560867749273,inside
34.51998703066927,outside
40.83620525142076,outside
26.358925372239092,inside
25.71720320316781,inside
39.97674356506005,outside
41.25684124609093,outside
23.38896493618691,inside
34.22603160688557,outside
22.733406394963183,inside
35.96921216272763,outside
26.672585855253885,inside
23.50843580822221,inside
37.62933548082514,outside
24.952332224660122,inside
30.880758071913295,outside
17.07965931837771,inside
27.339195529743822,inside
25.512778265058827,inside
36.75083141988937,outside
31.77134855007146,outside
37.601466895119735,outside
33.5962173069558,outside
23.46649638736249,inside
33.483686606640326,outside
32.768813064360906,outside
34.2797890597238,outside
35.46256089566359,outside
23.035819382535756,inside
29.558368068919968,inside
31.937147750107034,outside
29.00536582697778,inside
42.08032348515974,outside
21.25166302239004,inside
30.481990062423673,outside
31.817830772237055,inside
25.952080421779055,inside
26.70504666680663,inside
29.99201953184206,inside
26.35292321527288,inside
33.95659000069298,outside
19.334323593675705,inside
30.75365922616536,outside
19.461490617228165,inside
31.513681316244018,outside
27.835677408508445,inside
22.02944813355689,inside
28.81804905007953,inside
23.570432177298965,inside
28.694823696998707,inside
19.876710813216057,inside
25.36356718229986,inside
30.379037166615696,outside
31.163188173278684,outside
36.211463144990844,outside
35.991808581160015,outside
26.15940208969856,inside
34.13375304780879,outside
18.30757765567038,inside
32.486230255537656,outside
38.27380089776671,outside
35.3559679040236,outside
32.14017658363233,outside
34.038329758235534,outside
26.19573028926849,inside
26.347004626254584,inside
35.367883125443235,outside
30.64467244723206,outside
41.53343385188078,outside
29.112761113321422,inside
25.406333057818873,inside
32.30145566549955,inside
35.16217859582015,outside
17.282990130748196,inside
27.787807961864846,inside
26.976415920231965,inside
28.943113055460245,inside
34.58528130591065,outside
35.704465432438965,outside
29.950686594124676,inside
35.00354941134939,outside
27.407726663367416,inside
29.861198037494407,inside
36.769801977253216,outside
27.961257326539773,inside
27.67809096673104,inside
37.24964844391283,outside
41.64524591676013,outside
40.01144804171173,outside
38.53247558162812,outside
27.848392708609154,inside
32.46665433018153,outside
36.69659199463532,outside
29.146457317356347,inside
30.881422037495195,outside
31.212552848364204,outside
19.373507939766142,outside
25.11295839597276,inside
30.558210000585962,outside
33.36944082342663,outside
36.113023459202196,outside
28.312238083982585,inside
29.41075032216684,inside
42.504172767641315,outside
41.72845851682611,outside
34.965945058411194,outside
24.914923818399068,inside
38.854191507925485,outside
24.24541475312099,inside
31.207784153988825,outside
29.124339899925683,inside
26.59997644223136,inside
38.88109846129119,outside
30.82287451412047,outside
25.728185103833994,inside
28.556388497580894,inside
27.87936545426737,outside
24.551357935334917,inside
38.53043450713122,outside
18.093002055494097,inside
27.88041615370008,inside
33.69615425248603,outside
34.34155676396593,outside
21.767440541202784,inside
24.080308393711515,inside
36.603191324671144,outside
30.34543572525453,outside
34.02382011240858,outside
31.764523926256278,outside
26.45330593678453,inside
29.13109194827172,inside
23.420249735116094,inside
27.261170904296936,inside
28.534709758945986,inside
30.352256876890912,outside
24.611360300712573,inside
33.518571009954094,outside
28.013686987497852,inside
23.66172469836295,inside
39.21032622149631,outside
31.05434827820998,outside
24.015574600411306,inside
32.48988006078627,outside
21.554131131869706,inside
31.326914914664794,outside
30.361452188062238,outside
30.271217524189478,outside
31.188471702189595,outside
42.49511888513244,outside
38.12072188572722,outside
32.50608843010349,outside
31.38964484500855,outside
16.1747283843362,inside
36.49522205209746,outside
36.81568707566293,outside
38.736023777999506,outside
32.80757005283492,outside
34.746921902185356,outside
32.896276563336826,outside
34.05966711254883,outside
28.010262478570475,inside
30.470456885320722,outside
30.03334953677193,outside
27.072509221366808,inside
30.91412923220233,outside
34.5866662425728,outside
31.663421896914212,outside
25.174880070664386,inside
24.474556455567015,inside
26.864985948703094,inside
29.009010091032323,inside
31.31629219508928,outside
22.226229963168166,inside
25.233574123308742,inside
37.512124435266465,outside
32.60423151420691,outside
38.2310863098542,outside
44.65091157641662,outside
40.625745320086466,outside
34.957801170778666,outside
36.59367602946662,outside
29.125602435914715,inside
33.59349602682546,outside
23.378214624182615,inside
19.330331392469596,inside
27.25653965096381,inside
22.55890290325554,inside
38.79452398539135,outside
39.69225413681665,outside
24.81856438268004,inside
34.394952616678815,outside
23.30205265613436,inside
30.674042562859867,outside
21.96356733218311,inside
35.37767135023967,outside
35.340871851397345,outside
28.54472025671846,inside
34.667410157683065,outside
33.9258888904132,outside
31.416808883754086,outside
30.92615163591502,outside
26.496177664394576,inside
33.14842637160095,outside
35.72272708252629,outside
26.43561223161184,inside
36.143549519154554,outside
32.56711002661547,outside
23.237723888499886,inside
31.43063642465618,outside
31.08341554239461,outside
42.79586415806182,outside
27.51109076545699,inside
30.96644940020335,outside
26.725934618585374,inside
31.594823918242994,outside
30.918493531338136,outside
22.20546579044718,inside
28.703599783080584,inside
28.28327356396168,inside
27.066962894446412,inside
37.522408717318406,outside
39.60222968446286,outside
34.177342095377085,outside
33.73641198189303,outside
35.937996854342444,inside
37.50001930711024,outside
29.87541017249874,inside
44.34108549649659,outside
17.87398607474254,inside
28.436857011607923,inside
43.629207155941536,outside
33.48927788432289,outside
21.024567883982467,inside
29.010395405312742,inside
36.77891471128939,outside
21.74693466258754,inside
29.859488213251158,inside
18.411705783531136,inside
29.563754623582273,inside
26.51923414380636,inside
26.98448091656589,inside
29.053750723524544,inside
37.30567430394161,outside
33.559546568150395,outside
20.94967293256085,outside
23.765158704016216,inside
26.9212365218143,inside
28.288040918878636,inside
31.129278935515217,outside
35.517520373397616,outside
29.2274486155498,inside
20.49022222976847,inside
38.011384617898145,outside
27.840957235317674,inside
25.950617568631145,inside
44.42902525352384,outside
25.45101708300043,inside
39.1126500329499,outside
24.190361222390564,inside
29.8146289571646,inside
41.09709345625272,outside
27.736848193107377,inside
30.000289603856892,outside
27.404187956830967,inside
32.2442330285358,outside
27.310890070537482,inside
27.29299349686506,inside
22.991998294982317,inside
24.996082401246383,inside
34.68326090002183,outside
20.019679731842803,inside
33.303712173561905,outside
33.36277991683559,outside
32.3900281275953,outside
36.257192457357654,outside
26.08088307949786,inside
34.059173895188714,outside
35.11899183847915,outside
39.41780702746628,outside
27.538506094544942,inside
32.98168850553176,outside
20.58040425662065,inside
31.60485233338837,outside
27.69949234818641,inside
35.420065554508476,outside
21.44582995814976,inside
30.045231782745603,outside
35.55528146616289,outside
30.222040081603886,outside
32.19162547985232,outside
27.17596113010692,inside
33.10634759728654,outside
19.128063974627675,inside
27.664596354764658,inside
27.742173458915826,inside
31.831458759188116,outside
32.488098574865354,outside
19.879176354291765,inside
23.282500477064282,inside
24.094703542945197,inside
30.7795589301866,outside
22.140140673750004,inside
24.573573505079956,inside
31.28180272245418,outside
40.05990481656816,outside
17.5608415817417,inside
33.96914176287349,outside
34.56342274215929,outside
24.309875360269952,inside
39.42752841511206,outside
25.35541082184956,inside
38.60280902934741,outside
30.338917465253363,outside
22.72502381161119,inside
26.66900699288739,inside
26.843790943994517,inside
21.004872108791602,inside
37.68403017237286,outside
33.48055035898802,outside
26.725643756182837,inside
29.681432875009076,inside
29.62797594380381,inside
28.057871933100092,outside
24.671799911226422,inside
23.845659630152355,inside
18.438393510850794,inside
24.643456995578266,inside
36.98468114226942,outside
19.999419559264815,inside
27.087985647987423,inside
26.81113765248743,inside
44.4391808377686,outside
30.26783285962082,outside
31.5616622852802,outside
38.95004315281085,outside
25.524347241146394,inside
28.96403171485046,inside
39.10689194519554,outside
25.1346363827985,inside
20.283285818049816,inside
30.30082815094239,outside
18.996026009753706,inside
36.50074581765567,outside
24.11763713180598,inside
31.480920317585912,outside
30.802160090852308,outside
30.23498504598071,outside
27.170293619464914,inside
33.98515962164156,outside
30.204164466433394,outside
32.45745792121163,outside
37.627042123421894,outside
23.566943722151457,inside
25.793599165208263,inside
21.734294995474578,inside
30.727576821068418,outside
29.99743286004965,inside
38.28083363321109,outside
29.73236080690199,inside
36.8298332237209,outside
21.695704271572545,inside
36.9618204347149,outside
26.11276626212087,inside
22.700677106605426,inside
33.274753096812546,outside
25.231997366979495,inside
27.115437102273187,inside
27.613558294526808,inside
27.602988401143413,inside
18.118722450703842,inside
30.946568635762617,outside
33.67295221017862,outside
27.93140052075806,inside
25.424519215332882,inside
28.233808970869106,inside
36.68046664302085,outside
34.61674386481742,outside
23.400509857561165,inside
24.87860229178436,inside
28.29003832179234,inside
29.45160265494531,inside
24.010726448931567,inside
26.627620107196616,inside
28.02871324565232,inside
23.64241496993625,inside
25.238301002079734,inside
23.129971601921312,inside
29.000740563387915,inside
29.453181696885313,outside
34.79942154900691,outside
26.03554736554317,inside
31.341104068793545,outside
24.923187698043463,inside
26.145841841804543,inside
26.805865978402952,inside
39.13874446361794,outside
26.098899331842738,inside
30.77639963931614,outside
26.858224758013257,inside
34.438824294107235,outside
29.09809860984035,inside
27.005166291177808,inside
25.840599979698318,inside
24.350959918785403,inside
25.08885116609961,inside
29.962348602935236,inside
29.638333684743095,outside
23.260837276335607,inside
22.946128945583546,inside
28.20363694000654,inside
23.822334173463595,inside
26.883478955462852,inside
36.686829995344944,outside
44.6746174146821,outside
36.436674801773464,outside
36.152801994524104,outside
18.739428098443206,inside
34.165958286895794,outside
29.193019293589604,inside
32.839291254045534,outside
31.667899662213664,outside
35.049215954806726,outside
29.549170543888504,inside
31.334948527479682,outside
29.6387376623536,inside
24.248690265402274,inside
30.787156901962348,outside
15.247548460370696,inside
36.26016586409378,outside
22.416355381049215,inside
20.752518467425247,inside
29.26504879134701,inside
27.233427391532118,inside
23.25120479175571,inside
28.265857113108225,inside
37.27281660459505,outside
28.060458281708357,inside
36.31037343722169,outside
34.45837046111561,outside
25.003431198445142,inside
22.227229677081134,inside
30.502585397970787,outside
28.01301440486507,inside
26.16543302981138,inside
29.557453934629436,inside
28.752526139603315,inside
25.6551091333658,inside
24.93534486451931,inside
31.933280001766406,outside
37.72724129960996,outside
27.89755884566284,inside
40.47044326128463,outside
40.371058251522086,outside
28.800420461289498,inside
22.42529636994801,inside
20.4479492572881,inside
25.210196102215647,inside
22.166108775741247,inside
39.90740383024115,outside
34.09826278115426,outside
33.15928667492208,outside
37.04731654796689,outside
28.633682310985485,inside
28.33777026279501,inside
30.056176653610706,outside
39.59822520628862,outside
30.533468147789396,outside
15.507820427528822,inside
41.77552314318477,outside
35.25563018433957,outside
25.658640868324348,inside
35.06130245501336,outside
35.63841289048263,outside
30.308256514081087,outside
31.195849220074642,outside
33.59453855558286,outside
35.564273858191484,outside
29.24924327021691,inside
31.05126851345107,outside
35.60621371640016,outside
28.853494822241995,inside
35.76052065658213,outside
36.88623890860328,outside
28.507157522806,inside
33.05382154696938,outside
37.300877203186964,outside
31.54797478074988,outside
37.090995342917594,outside
36.51888073734229,outside
23.009326467130478,inside
28.28117825542385,inside
26.228463751994596,inside
37.4209947967636,outside
26.45810382855581,inside
25.362879452393344,inside
38.195139751988044,outside
24.34657455511649,inside
23.510093422415636,inside
24.459424765671645,inside
22.550500243051147,inside
27.25008511739452,inside
33.49069062377018,outside
27.73481310864105,inside
24.28910600159755,inside
38.42991495575673,outside
32.082848403398295,outside
25.294074178198464,inside
31.951384075273996,outside
24.348346295425742,inside
31.91076464352989,outside
23.185726328358182,inside
28.22746168845332,inside
31.968598024995515,outside
33.75414822665287,outside
28.7752462142135,inside
35.27347808663576,outside
24.11213927135791,inside
28.43905932223995,inside
29.23204248436841,inside
21.782295209322502,inside
32.134785498107846,outside
28.07656028366513,inside
30.779189766074833,outside
25.960832936529112,inside
24.521030662040047,inside
25.95819528820293,inside
41.54943870818485,outside
26.691620961780195,inside
23.021744098292388,inside
39.34060373243406,outside
17.05509702487572,inside
36.943922324587604,outside
35.97852046345315,outside
33.16745637039235,outside
25.591540719163746,inside
28.41156382456327,inside
25.823029578651777,inside
23.90472703806013,inside
19.66172382425261,inside
23.740334435335697,inside
35.60830647497095,outside
32.740111450892506,outside
26.6591114540576,inside
40.56376820774695,outside
33.14128594722783,outside
34.08818828370092,outside
22.96659747938016,inside
24.59597170492512,inside
29.659680010832883,inside
32.921052413804944,outside
20.48604757023871,inside
35.17680731440161,outside
35.590808868211155,outside
25.69625988208549,inside
21.360616992366452,inside
29.712011585990567,inside
30.963536599030558,outside
27.644214829817443,inside
32.32086205279368,outside
29.986522789457275,inside
36.996551840635846,outside
34.48058843256142,outside
25.384583604568082,inside
28.33307699094322,inside
36.21781735243488,outside
32.23854657238793,outside
22.853090265888206,inside
41.61092424036137,outside
31.611215581467448,outside
28.62474645044732,inside
30.730807933880218,outside
25.466270489358735,inside
29.000855923781845,inside
34.75199115413502,outside
28.156461283242336,inside
27.619822920208758,inside
24.35959526764889,inside
43.113848416639186,outside
33.566329585071024,outside
29.98158896583412,inside
35.117847078442445,outside
32.10493060213752,outside
38.030279422583746,outside
40.98771147820469,outside
35.13423689840315,outside
27.1865235638551,inside
21.44226405606283,inside
36.2467623760071,outside
32.669149323589934,outside
26.077679344400906,inside
42.25239213793055,outside
21.343711283983723,inside
28.84853554312265,inside
29.58320679150894,inside
33.72491959573966,outside
26.29961934026159,inside
31.242891538120208,outside
38.71671680235636,outside
29.52704472315927,inside
26.784483796330345,inside
15.883281180687845,inside
23.72189978587548,inside
29.435019116617873,inside
25.570983547200676,inside
25.806582707854172,inside
26.42852963319853,inside
31.91866824676092,outside
26.886984423204005,inside
29.802186487550266,inside
30.276038320418046,outside
27.9178097015479,inside
34.95774074773365,outside
26.329392826843684,inside
38.64289382832225,outside
31.588544241342266,outside
27.274007631356366,inside
37.476353549521384,outside
23.181748999776858,inside
35.173332986404716,outside
26.719716547046694,inside
32.60935777606403,outside
22.752518643543766,inside
40.116041698622666,outside
26.921140120786824,inside
29.98082265089294,inside
35.09240003316897,outside
34.388281515449954,outside
22.203089118184295,inside
33.35134891968943,outside
41.89963593552456,outside
24.765661908282596,inside
23.205962432322323,inside
24.081043133769757,inside
40.88789500393847,outside
24.225417766107324,inside
32.910460255753435,outside
29.407660611336286,inside
29.647677437372227,inside
24.572313750037402,inside
25.847185849876574,inside
19.302749902372003,inside
26.445636454566785,inside
38.349681473062226,outside
32.33550537869331,outside
31.40927389073192,outside
31.077962841906906,outside
32.204398926158646,outside
28.649324635889304,inside
32.828784281752625,outside
23.016063215235132,inside
32.83041988047151,outside
27.55302505389323,inside
31.76732987464916,outside
31.492626960283157,outside
38.2701433285353,outside
42.8111951386194,outside
34.1899181712188,outside
21.533629869029262,inside
27.0160114126591,inside
28.612066033849068,inside
30.066720502019937,outside
26.078704706109693,inside
30.691387546482495,outside
24.507559553088914,inside
26.55470728856218,inside
28.828911413256638,inside
31.15590919588815,outside
31.268601032558973,outside
21.369439687347576,inside
20.639997002128908,inside
22.50421844558912,inside
26.178369806905486,inside
39.91625633177554,outside
33.47798864283075,outside
24.859226330103223,inside
30.204611467962216,outside
31.775712601223645,outside
38.061333635181256,outside
32.29040501377506,outside
17.5482666910121,inside
26.640389522367713,inside
28.02887209499872,inside
27.112023729809657,inside
20.112255906921227,inside
33.57499118706328,outside
35.375105280616836,outside
35.26923339261987,outside
22.8156138821982,inside
19.329267879386094,inside
41.41457928282719,outside
31.03366110565274,outside
19.555796361717988,inside
29.60048154538187,inside
35.81417492313073,outside
25.737412097955847,inside
31.221269685941067,outside
19.92075484179096,inside
28.02814765259234,inside
28.80867814264918,inside
30.096151693770963,outside
26.816639774185976,inside
24.32926892852162,inside
24.530684331865878,inside
30.480478416365894,outside
38.042146523692,outside
36.517921007692536,outside
30.421982062293402,outside
27.634288161577942,inside
25.437818152703215,inside
30.14503909205039,outside
26.832428381373862,inside
26.622830805579305,outside
29.287884728511337,inside
23.495141486289203,inside
41.858643507092914,outside
32.992139472813264,outside
41.63357399434971,outside
23.822663429821663,inside
30.556401946151755,outside
33.14901084166899,outside
33.88330366014801,outside
32.78874563465422,outside
39.44029545396663,outside
28.557746388351426,inside
36.66506765845669,outside
30.630920869720953,outside
34.57603047398891,outside
19.594678208656248,inside
27.874761668947272,inside
35.67626682218683,outside
34.924834441905965,outside
23.44326666303904,inside
31.89462862699268,outside
22.49704688946716,inside
32.37538864166021,outside
33.6042849789693,outside
31.499026414857703,outside
28.012149700900064,inside
28.279669831079623,inside
32.47668556161899,outside
25.01842709567969,inside
24.496799623280793,inside
34.130003603046305,outside
20.733396910510535,inside
26.845469869915433,inside
30.771267097383205,outside
34.91753640257196,outside
30.292008258976516,outside
25.901659197652577,inside
30.634434201366048,outside
23.527510187842765,inside
31.534148572148275,outside
37.902859063834754,outside
32.835838577940066,outside
21.092031841231965,outside
25.627183608972327,inside
35.97619501984516,outside
32.49502101771636,outside
33.2134986617082,outside
34.3337998237443,outside
30.65755595289305,outside
28.431473851024037,inside
26.650305641938417,inside
27.10673266164857,inside
34.96129426744102,outside
